,Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov
5561,Hyundai,Accent,Sedan,Other Color,2021,Benzine,0 to 9999,1600 CC,Automatic,29.5,Giza
5562,Hyundai,Accent,Sedan,Silver,1999,Benzine,0 to 9999,1400 - 1500 CC,Manual,69.0,Fayoum
5563,Hyundai,Accent,Sedan,Black,2016,Benzine,80000 to 89999,1600 CC,Automatic,223.0,Alexandria
5564,Hyundai,Accent,Sedan,Gray,2014,Benzine,140000 to 159999,1600 CC,Automatic,180.0,Cairo
5565,Hyundai,Accent,Sedan,Red,2006,Benzine,40000 to 49999,1000 - 1300 CC,Manual,97.0,Sharqia
5566,Hyundai,Accent,Sedan,Burgundy,2000,Benzine,More than 200000,1000 - 1300 CC,Manual,75.0,Kafr al-Sheikh
5567,Hyundai,Accent,Sedan,Blue- Navy Blue,2010,Benzine,0 to 9999,1600 CC,Manual,135.0,Asyut
5568,Hyundai,Accent,Sedan,White,2000,Benzine,20000 to 29999,1400 - 1500 CC,Manual,60.0,Cairo
5569,Hyundai,Accent,Sedan,Other Color,2012,Benzine,120000 to 139999,1600 CC,Automatic,140.0,Alexandria
5570,Hyundai,Accent,Sedan,Red,2000,Benzine,0 to 9999,1000 - 1300 CC,Manual,65.0,Ismailia
5571,Hyundai,Accent,Sedan,Silver,2010,Benzine,120000 to 139999,1600 CC,Manual,150.0,Alexandria
5572,Hyundai,Accent,Sedan,White,1996,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,70.0,Cairo
5573,Hyundai,Accent,Sedan,Red,2006,Benzine,50000 to 59999,1000 - 1300 CC,Manual,90.0,Alexandria
5574,Hyundai,Accent,Sedan,Other Color,2010,Benzine,120000 to 139999,1600 CC,Automatic,185.0,Cairo
5575,Hyundai,Accent,Sedan,Silver,2000,Benzine,100000 to 119999,1000 - 1300 CC,Manual,56.0,Cairo
5576,Hyundai,Accent,Sedan,Other Color,2019,Benzine,80000 to 89999,1000 - 1300 CC,Automatic,300.0,Giza
5577,Hyundai,Accent,Sedan,Gray,2022,Benzine,10000 to 19999,1600 CC,Automatic,335.0,Cairo
5578,Hyundai,Accent,Sedan,Red,2012,Benzine,90000 to 99999,1600 CC,Automatic,193.0,Qalyubia
5579,Hyundai,Accent,Sedan,Yellow,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,58.0,Cairo
5580,Hyundai,Accent,Sedan,Other Color,2005,Benzine,100000 to 119999,1000 - 1300 CC,Manual,73.0,Giza
5581,Hyundai,Accent,Sedan,Other Color,1999,Benzine,10000 to 19999,1400 - 1500 CC,Manual,78.0,Giza
5582,Hyundai,Accent,Sedan,Green,1999,Benzine,10000 to 19999,1000 - 1300 CC,Manual,56.0,Fayoum
5583,Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,10000 to 19999,1400 - 1500 CC,Manual,65.0,Cairo
5584,Hyundai,Accent,Sedan,Silver,1998,Benzine,0 to 9999,1000 - 1300 CC,Manual,50.0,Cairo
5585,Hyundai,Accent,Sedan,Burgundy,1999,Benzine,10000 to 19999,1000 - 1300 CC,Manual,60.0,Suez
5586,Hyundai,Accent,Sedan,Gold,1999,Benzine,160000 to 179999,1600 CC,Manual,65.0,Cairo
5587,Hyundai,Accent,Sedan,Gray,2012,Benzine,20000 to 29999,1600 CC,Manual,185.0,Giza
5588,Hyundai,Accent,Sedan,Silver,2012,Benzine,More than 200000,1600 CC,Automatic,170.0,Giza
5589,Hyundai,Accent,Sedan,Other Color,1999,Benzine,More than 200000,1000 - 1300 CC,Manual,63.0,Dakahlia
5590,Hyundai,Accent,Sedan,Red,2015,Benzine,100000 to 119999,1600 CC,Automatic,205.0,Gharbia
5591,Hyundai,Accent,Sedan,Red,1999,Benzine,More than 200000,1000 - 1300 CC,Manual,65.0,Cairo
5592,Hyundai,Accent,Sedan,Silver,2012,Benzine,0 to 9999,1600 CC,Manual,170.0,Cairo
5593,Hyundai,Accent,Sedan,Black,2017,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,220.0,Alexandria
5594,Hyundai,Accent,Sedan,Other Color,2000,Benzine,0 to 9999,1400 - 1500 CC,Manual,7.0,Fayoum
5595,Hyundai,Accent,Sedan,Gold,2011,Benzine,180000 to 199999,1600 CC,Manual,132.0,Gharbia
5596,Hyundai,Accent,Sedan,Gray,2005,Benzine,10000 to 19999,1600 CC,Manual,85.0,Kafr al-Sheikh
5597,Hyundai,Accent,Sedan,Other Color,1995,Benzine,More than 200000,1400 - 1500 CC,Manual,68.0,Minya
5598,Hyundai,Accent,Sedan,Silver,2012,Benzine,More than 200000,1600 CC,Automatic,195.0,Sharqia
5599,Hyundai,Accent,Sedan,Blue- Navy Blue,2010,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,158.0,Alexandria
5600,Hyundai,Accent,Sedan,Orange,1995,Benzine,160000 to 179999,1000 - 1300 CC,Manual,62.0,Alexandria
5601,Hyundai,Accent,Sedan,Red,2012,Benzine,120000 to 139999,1600 CC,Manual,130.0,Cairo
5602,Hyundai,Accent,Sedan,Black,2010,Benzine,100000 to 119999,1400 - 1500 CC,Manual,120.0,Alexandria
5603,Hyundai,Accent,Sedan,White,2001,Benzine,20000 to 29999,1000 - 1300 CC,Manual,65.0,Dakahlia
5604,Hyundai,Accent,Sedan,Gray,2011,Benzine,More than 200000,1600 CC,Manual,150.0,Qena
5605,Hyundai,Accent,Sedan,Gray,2018,Benzine,140000 to 159999,1600 CC,Automatic,240.0,Giza
5606,Hyundai,Accent,Sedan,Other Color,2011,Benzine,160000 to 179999,1600 CC,Automatic,155.0,Alexandria
5607,Hyundai,Accent,Sedan,Red,2011,Benzine,More than 200000,1600 CC,Automatic,167.0,Sharqia
5608,Hyundai,Accent,Sedan,Other Color,2002,Benzine,180000 to 199999,1000 - 1300 CC,Manual,86.0,Port Said
5609,Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,180000 to 199999,1000 - 1300 CC,Manual,57.0,Minya
5610,Hyundai,Accent,Sedan,Yellow,1999,Benzine,0 to 9999,1400 - 1500 CC,Manual,67.0,Beheira
5611,Hyundai,Accent,Sedan,Gold,2001,Natural Gas,30000 to 39999,1400 - 1500 CC,Manual,75.0,Ismailia
5612,Hyundai,Accent,Sedan,Brown,2015,Benzine,160000 to 179999,1600 CC,Automatic,225.0,Cairo
5613,Hyundai,Accent,Sedan,Silver,2010,Benzine,10000 to 19999,1600 CC,Manual,135.0,Cairo
5614,Hyundai,Accent,Sedan,Other Color,2011,Benzine,160000 to 179999,1600 CC,Manual,135.0,Cairo
5615,Hyundai,Accent,Sedan,Gold,2010,Benzine,120000 to 139999,1600 CC,Manual,145.0,Sharqia
5616,Hyundai,Accent,Sedan,Gold,1998,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,72.0,Cairo
5617,Hyundai,Accent,Sedan,Gold,1999,Benzine,20000 to 29999,1400 - 1500 CC,Manual,65.0,Giza
5618,Hyundai,Accent,Sedan,Black,2008,Benzine,More than 200000,1600 CC,Automatic,144.5,Cairo
5619,Hyundai,Accent,Sedan,Other Color,1998,Benzine,10000 to 19999,1000 - 1300 CC,Manual,64.0,Gharbia
5620,Hyundai,Accent,Sedan,Silver,2018,Benzine,90000 to 99999,1600 CC,Automatic,215.0,Beni Suef
5621,Hyundai,Accent,Sedan,Burgundy,2006,Benzine,More than 200000,1400 - 1500 CC,Manual,77.0,Giza
5622,Hyundai,Accent,Sedan,Gray,2016,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,239.0,Giza
5623,Hyundai,Accent,Sedan,Gold,2002,Benzine,160000 to 179999,1000 - 1300 CC,Manual,55.0,Ismailia
5624,Hyundai,Accent,Sedan,Burgundy,2010,Benzine,More than 200000,1600 CC,Manual,128.0,Cairo
5625,Hyundai,Accent,Sedan,Gold,1999,Benzine,120000 to 139999,1400 - 1500 CC,Manual,60.0,Cairo
5626,Hyundai,Accent,Sedan,Burgundy,2012,Benzine,10000 to 19999,1600 CC,Automatic,177.0,Giza
5627,Hyundai,Accent,Sedan,Blue- Navy Blue,2005,Benzine,10000 to 19999,1000 - 1300 CC,Manual,65.0,Kafr al-Sheikh
5628,Hyundai,Accent,Sedan,White,2005,Benzine,20000 to 29999,1000 - 1300 CC,Manual,68.0,Beheira
5629,Hyundai,Accent,Sedan,Silver,2001,Benzine,20000 to 29999,1400 - 1500 CC,Manual,70.0,Dakahlia
5630,Hyundai,Accent,Sedan,Other Color,2008,Benzine,90000 to 99999,1600 CC,Automatic,148.0,Cairo
5631,Hyundai,Accent,Sedan,Silver,2006,Benzine,100000 to 119999,1000 - 1300 CC,Manual,62.0,Qalyubia
5632,Hyundai,Accent,Sedan,Gold,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,52.0,Cairo
5633,Hyundai,Accent,Sedan,Burgundy,2009,Benzine,100000 to 119999,1600 CC,Automatic,168.0,Monufia
5634,Hyundai,Accent,Sedan,White,2005,Benzine,More than 200000,1000 - 1300 CC,Manual,60.0,Cairo
5635,Hyundai,Accent,Sedan,Other Color,2012,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,195.0,Cairo
5636,Hyundai,Accent,Sedan,Burgundy,2006,Benzine,10000 to 19999,1000 - 1300 CC,Manual,93.0,Asyut
5637,Hyundai,Accent,Sedan,Gold,2006,Benzine,More than 200000,1400 - 1500 CC,Manual,68.0,Suez
5638,Hyundai,Accent,Sedan,Gray,2016,Benzine,120000 to 139999,1600 CC,Automatic,161.4,Cairo
5639,Hyundai,Accent,Sedan,Red,1999,Benzine,20000 to 29999,1000 - 1300 CC,Manual,68.0,Cairo
5640,Hyundai,Accent,Sedan,Other Color,2000,Benzine,10000 to 19999,1000 - 1300 CC,Manual,73.0,Kafr al-Sheikh
5641,Hyundai,Accent,Sedan,Black,2011,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,158.0,Cairo
5642,Hyundai,Accent,Sedan,Blue- Navy Blue,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,55.0,Giza
5643,Hyundai,Accent,Sedan,Red,2000,Benzine,More than 200000,1000 - 1300 CC,Manual,57.0,Giza
5644,Hyundai,Accent,Sedan,White,1999,Benzine,20000 to 29999,1000 - 1300 CC,Manual,45.0,Giza
5645,Hyundai,Accent,Sedan,White,2000,Benzine,180000 to 199999,1400 - 1500 CC,Manual,50.0,Giza
5646,Hyundai,Accent,Sedan,Other Color,1999,Benzine,More than 200000,1400 - 1500 CC,Automatic,68.0,Giza
5647,Hyundai,Accent,Sedan,Gray,2006,Benzine,160000 to 179999,1000 - 1300 CC,Manual,97.0,Giza
5648,Hyundai,Accent,Sedan,Gray,2022,Benzine,30000 to 39999,1600 CC,Automatic,310.0,Cairo
5649,Hyundai,Accent,Sedan,Silver,2001,Benzine,More than 200000,1400 - 1500 CC,Manual,60.0,Cairo
5650,Hyundai,Accent,Sedan,Gray,2000,Benzine,70000 to 79999,1400 - 1500 CC,Manual,65.0,Cairo
5651,Hyundai,Accent,Sedan,Gold,2004,Benzine,10000 to 19999,1400 - 1500 CC,Manual,60.0,Kafr al-Sheikh
5652,Hyundai,Accent,Sedan,Silver,2010,Benzine,90000 to 99999,1600 CC,Automatic,149.0,New Valley
5653,Hyundai,Accent,Sedan,Other Color,2011,Benzine,20000 to 29999,1600 CC,Automatic,165.0,Gharbia
5654,Hyundai,Accent,Sedan,White,2015,Benzine,90000 to 99999,1600 CC,Automatic,228.0,Cairo
5655,Hyundai,Accent,Sedan,White,2000,Benzine,More than 200000,1000 - 1300 CC,Manual,33.0,Dakahlia
5656,Hyundai,Accent,Sedan,Other Color,2012,Benzine,More than 200000,1600 CC,Automatic,140.0,Beheira
5657,Hyundai,Accent,Sedan,Blue- Navy Blue,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,70.0,Suez
5658,Hyundai,Accent,Sedan,Other Color,2021,Benzine,20000 to 29999,1600 CC,Automatic,260.0,Red Sea
5659,Hyundai,Accent,Sedan,Gold,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,36.0,Sohag
5660,Hyundai,Accent,Sedan,Other Color,1998,Benzine,20000 to 29999,1600 CC,Manual,42.0,Alexandria
5661,Hyundai,Accent,Sedan,Silver,2001,Benzine,20000 to 29999,1400 - 1500 CC,Manual,55.0,Sharqia
5662,Hyundai,Accent,Sedan,Other Color,2007,Benzine,100000 to 119999,1600 CC,Manual,132.0,Cairo
5663,Hyundai,Accent,Sedan,Burgundy,2003,Benzine,More than 200000,1000 - 1300 CC,Manual,70.0,Cairo
5664,Hyundai,Accent,Sedan,Red,2000,Natural Gas,0 to 9999,1000 - 1300 CC,Manual,50.0,Ismailia
5665,Hyundai,Accent,Sedan,Black,2021,Benzine,20000 to 29999,1600 CC,Automatic,290.0,Giza
5666,Hyundai,Accent,Sedan,Silver,2001,Benzine,More than 200000,1400 - 1500 CC,Manual,55.0,Cairo
5667,Hyundai,Accent,Sedan,Burgundy,2006,Benzine,60000 to 69999,1000 - 1300 CC,Manual,75.0,Suez
5668,Hyundai,Accent,Sedan,Silver,1999,Benzine,10000 to 19999,1000 - 1300 CC,Manual,70.0,Cairo
5669,Hyundai,Accent,Sedan,Gray,2012,Benzine,80000 to 89999,1600 CC,Automatic,185.0,Cairo
5670,Hyundai,Accent,Sedan,Silver,2005,Benzine,60000 to 69999,1400 - 1500 CC,Manual,70.0,Giza
5671,Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,20000 to 29999,1400 - 1500 CC,Manual,45.0,Ismailia
5672,Hyundai,Accent,Sedan,Silver,2006,Benzine,180000 to 199999,1000 - 1300 CC,Manual,82.0,Cairo
5673,Hyundai,Accent,Sedan,Green,2000,Benzine,More than 200000,1000 - 1300 CC,Manual,60.0,Cairo
5674,Hyundai,Accent,Sedan,Black,2007,Benzine,120000 to 139999,1600 CC,Automatic,145.0,Giza
5675,Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,120000 to 139999,1000 - 1300 CC,Manual,78.0,Giza
5676,Hyundai,Accent,Sedan,Gray,2015,Benzine,80000 to 89999,1600 CC,Automatic,220.0,Monufia
5677,Hyundai,Accent,Sedan,Gray,2006,Benzine,160000 to 179999,1000 - 1300 CC,Manual,75.0,Cairo
5678,Hyundai,Accent,Sedan,Silver,2001,Benzine,More than 200000,1000 - 1300 CC,Manual,64.0,Sharqia
5679,Hyundai,Accent,Sedan,Other Color,2015,Benzine,160000 to 179999,1600 CC,Automatic,150.0,Minya
5680,Hyundai,Accent,Sedan,Other Color,2009,Benzine,10000 to 19999,1600 CC,Automatic,145.0,Fayoum
5681,Hyundai,Accent,Sedan,Burgundy,2006,Natural Gas,10000 to 19999,1400 - 1500 CC,Manual,75.0,Ismailia
5682,Hyundai,Accent,Sedan,Red,2019,Benzine,140000 to 159999,1600 CC,Automatic,250.0,Giza
5683,Hyundai,Accent,Sedan,Gray,2011,Benzine,160000 to 179999,1600 CC,Manual,135.0,Cairo
5684,Hyundai,Accent,Sedan,Green,1998,Benzine,180000 to 199999,1000 - 1300 CC,Manual,58.0,Damietta
5685,Hyundai,Accent,Sedan,Burgundy,2010,Benzine,180000 to 199999,1600 CC,Manual,134.0,Cairo
5686,Hyundai,Accent,Sedan,White,2005,Benzine,0 to 9999,1000 - 1300 CC,Manual,85.0,Dakahlia
5687,Hyundai,Accent,Sedan,Black,2011,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,168.0,Cairo
5688,Hyundai,Accent,Sedan,Silver,2005,Natural Gas,More than 200000,1400 - 1500 CC,Manual,60.0,Suez
5689,Hyundai,Accent,Sedan,Burgundy,1998,Benzine,90000 to 99999,1400 - 1500 CC,Manual,70.0,Suez
5690,Hyundai,Accent,Sedan,Other Color,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,65.0,Cairo
5691,Hyundai,Accent,Sedan,Gray,2001,Benzine,20000 to 29999,1400 - 1500 CC,Manual,77.0,Qalyubia
5692,Hyundai,Accent,Sedan,Blue- Navy Blue,2000,Benzine,10000 to 19999,1400 - 1500 CC,Manual,75.0,Suez
5693,Hyundai,Accent,Sedan,Blue- Navy Blue,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,82.0,Sharqia
5694,Hyundai,Accent,Sedan,Other Color,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,75.0,Qalyubia
5695,Hyundai,Accent,Sedan,Burgundy,2010,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,163.0,Cairo
5696,Hyundai,Accent,Sedan,Other Color,2021,Benzine,0 to 9999,1600 CC,Automatic,330.0,Giza
5697,Hyundai,Accent,Sedan,Gray,2000,Benzine,10000 to 19999,1400 - 1500 CC,Manual,65.0,Cairo
5698,Hyundai,Accent,Sedan,Gold,2006,Benzine,180000 to 199999,1000 - 1300 CC,Manual,83.0,Damietta
5699,Hyundai,Accent,Sedan,Other Color,1998,Benzine,120000 to 139999,1400 - 1500 CC,Manual,80.0,Sharqia
5700,Hyundai,Accent,Sedan,Other Color,2010,Benzine,120000 to 139999,1600 CC,Manual,135.0,Cairo
5701,Hyundai,Accent,Sedan,Other Color,1998,Benzine,100000 to 119999,1000 - 1300 CC,Manual,75.0,Giza
5702,Hyundai,Accent,Sedan,Red,1999,Benzine,80000 to 89999,1400 - 1500 CC,Manual,47.0,Minya
5703,Hyundai,Accent,Sedan,Other Color,2000,Benzine,0 to 9999,1000 - 1300 CC,Manual,78.0,Fayoum
5704,Hyundai,Accent,Sedan,Blue- Navy Blue,2021,Benzine,20000 to 29999,1600 CC,Automatic,300.0,Cairo
5705,Hyundai,Accent,Sedan,Blue- Navy Blue,2002,Benzine,More than 200000,1400 - 1500 CC,Automatic,80.0,Cairo
5706,Hyundai,Accent,Sedan,White,2001,Benzine,More than 200000,1000 - 1300 CC,Manual,38.0,Dakahlia
5707,Hyundai,Accent,Sedan,Gold,2000,Benzine,10000 to 19999,1000 - 1300 CC,Manual,72.0,Damietta
5708,Hyundai,Accent,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Manual,150.0,Cairo
5709,Hyundai,Accent,Sedan,Gold,2001,Natural Gas,More than 200000,1400 - 1500 CC,Manual,78.0,Ismailia
5710,Hyundai,Accent,Sedan,Gray,2011,Benzine,100000 to 119999,1600 CC,Manual,133.0,Cairo
5711,Hyundai,Accent,Sedan,Black,2010,Benzine,More than 200000,1600 CC,Manual,120.0,Cairo
5712,Hyundai,Accent,Sedan,Silver,2015,Benzine,160000 to 179999,1600 CC,Automatic,187.0,Giza
5713,Hyundai,Accent,Sedan,Gray,2006,Benzine,90000 to 99999,1000 - 1300 CC,Manual,63.0,Giza
5714,Hyundai,Accent,Sedan,Silver,2000,Benzine,10000 to 19999,1000 - 1300 CC,Manual,63.0,Sharqia
5715,Hyundai,Accent,Sedan,Black,2006,Benzine,More than 200000,1400 - 1500 CC,Automatic,140.0,Cairo
5716,Hyundai,Accent,Sedan,Gold,2022,Benzine,0 to 9999,1600 CC,Automatic,320.0,Damietta
5717,Hyundai,Accent,Sedan,Brown,2012,Benzine,80000 to 89999,1600 CC,Automatic,195.0,Cairo
5718,Hyundai,Accent,Sedan,Other Color,2000,Benzine,60000 to 69999,1400 - 1500 CC,Manual,62.0,Fayoum
5719,Hyundai,Accent,Sedan,Black,2011,Benzine,120000 to 139999,1600 CC,Automatic,165.0,Giza
5720,Hyundai,Accent,Sedan,Blue- Navy Blue,1994,Benzine,10000 to 19999,1400 - 1500 CC,Manual,30.0,Giza
5721,Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,120000 to 139999,1000 - 1300 CC,Manual,85.0,Giza
5722,Hyundai,Accent,Sedan,Green,1999,Benzine,70000 to 79999,1000 - 1300 CC,Manual,70.0,Red Sea
5723,Hyundai,Accent,Sedan,Gray,2010,Benzine,100000 to 119999,1400 - 1500 CC,Manual,133.0,Qalyubia
5724,Hyundai,Accent,Sedan,Black,2011,Benzine,120000 to 139999,1600 CC,Manual,150.0,Alexandria
5725,Hyundai,Accent,Sedan,Gold,2010,Benzine,120000 to 139999,1600 CC,Manual,147.0,Cairo
5726,Hyundai,Accent,Sedan,Silver,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,70.0,Cairo
5727,Hyundai,Accent,Sedan,Silver,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,57.0,Cairo
5728,Hyundai,Accent,Sedan,Silver,2010,Benzine,70000 to 79999,1600 CC,Automatic,153.0,Cairo
5729,Hyundai,Accent,Sedan,Silver,2015,Benzine,160000 to 179999,1600 CC,Automatic,190.0,Qalyubia
5730,Hyundai,Accent,Sedan,Burgundy,2011,Benzine,140000 to 159999,1600 CC,Manual,145.0,Sohag
5731,Hyundai,Accent,Sedan,Blue- Navy Blue,1995,Benzine,10000 to 19999,1400 - 1500 CC,Manual,70.0,Beni Suef
5732,Hyundai,Accent,Sedan,Red,2012,Benzine,180000 to 199999,1600 CC,Automatic,190.0,Alexandria
5733,Hyundai,Accent,Sedan,Burgundy,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,68.0,Cairo
5734,Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,60000 to 69999,1000 - 1300 CC,Manual,63.0,Suez
5735,Hyundai,Accent,Sedan,Other Color,1999,Benzine,10000 to 19999,1400 - 1500 CC,Manual,90.0,Asyut
5736,Hyundai,Accent,Sedan,Other Color,1998,Benzine,180000 to 199999,1000 - 1300 CC,Manual,58.0,Giza
5737,Hyundai,Accent,Sedan,Silver,2008,Benzine,More than 200000,1600 CC,Automatic,160.0,Cairo
5738,Hyundai,Accent,Sedan,Silver,2001,Benzine,180000 to 199999,1000 - 1300 CC,Manual,60.0,Giza
5739,Hyundai,Accent,Sedan,Other Color,2003,Benzine,30000 to 39999,1000 - 1300 CC,Manual,65.0,Asyut
5740,Hyundai,Accent,Sedan,Silver,2007,Benzine,20000 to 29999,1600 CC,Manual,125.0,Alexandria
5741,Hyundai,Accent,Sedan,Silver,2000,Benzine,10000 to 19999,1000 - 1300 CC,Manual,60.0,Dakahlia
5742,Hyundai,Accent,Sedan,Green,1999,Benzine,30000 to 39999,1000 - 1300 CC,Manual,70.0,Kafr al-Sheikh
5743,Hyundai,Accent,Sedan,Silver,2015,Benzine,120000 to 139999,1600 CC,Automatic,195.0,Cairo
5744,Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,120000 to 139999,1000 - 1300 CC,Manual,60.0,Giza
5745,Hyundai,Accent,Sedan,Silver,2009,Benzine,160000 to 179999,1600 CC,Manual,130.0,Cairo
5746,Hyundai,Accent,Sedan,Black,2012,Benzine,180000 to 199999,1600 CC,Automatic,175.0,Cairo
5747,Hyundai,Accent,Sedan,Other Color,2015,Benzine,160000 to 179999,1600 CC,Automatic,203.0,Fayoum
5748,Hyundai,Accent,Sedan,Other Color,1999,Benzine,160000 to 179999,1400 - 1500 CC,Manual,74.0,Kafr al-Sheikh
5749,Hyundai,Accent,Sedan,Silver,2017,Benzine,More than 200000,1600 CC,Automatic,205.0,Cairo
5750,Hyundai,Accent,Sedan,Green,1998,Benzine,More than 200000,1400 - 1500 CC,Manual,67.0,Alexandria
5751,Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,120000 to 139999,1000 - 1300 CC,Manual,60.0,Minya
5752,Hyundai,Accent,Sedan,Other Color,2012,Benzine,More than 200000,1600 CC,Automatic,173.0,Qalyubia
5753,Hyundai,Accent,Sedan,Silver,2008,Benzine,More than 200000,1400 - 1500 CC,Manual,120.0,Cairo
5754,Hyundai,Accent,Sedan,Gray,2014,Natural Gas,10000 to 19999,1600 CC,Automatic,190.0,Gharbia
5755,Hyundai,Accent,Sedan,White,2016,Benzine,140000 to 159999,1600 CC,Automatic,245.0,Ismailia
5756,Hyundai,Accent,Sedan,Silver,2017,Benzine,100000 to 119999,1600 CC,Automatic,239.0,Cairo
5757,Hyundai,Accent,Sedan,Gold,2010,Benzine,140000 to 159999,1600 CC,Automatic,58.0,Giza
5758,Hyundai,Accent,Sedan,White,2011,Benzine,100000 to 119999,1600 CC,Automatic,165.0,Cairo
5759,Hyundai,Accent,Sedan,Other Color,2012,Benzine,90000 to 99999,1600 CC,Manual,235.0,Cairo
5760,Hyundai,Accent,Sedan,Silver,2012,Benzine,10000 to 19999,1600 CC,Automatic,155.0,Minya
5761,Hyundai,Accent,Sedan,Silver,1999,Benzine,20000 to 29999,1000 - 1300 CC,Manual,70.0,Damietta
5762,Hyundai,Accent,Sedan,Silver,2012,Benzine,160000 to 179999,1600 CC,Automatic,177.0,Fayoum
5763,Hyundai,Accent,Sedan,Black,2006,Benzine,100000 to 119999,1600 CC,Manual,125.0,Cairo
5764,Hyundai,Accent,Sedan,Black,2012,Benzine,100000 to 119999,1600 CC,Automatic,180.0,Cairo
5765,Hyundai,Accent,Sedan,Yellow,1999,Benzine,10000 to 19999,1000 - 1300 CC,Manual,80.0,Port Said
5766,Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,More than 200000,1400 - 1500 CC,Manual,73.0,Giza
5767,Hyundai,Accent,Sedan,Blue- Navy Blue,2008,Benzine,160000 to 179999,1600 CC,Manual,115.0,Giza
5768,Hyundai,Accent,Sedan,Red,2010,Benzine,0 to 9999,1400 - 1500 CC,Automatic,160.0,Damietta
5769,Hyundai,Accent,Sedan,Gray,2022,Benzine,0 to 9999,1600 CC,Automatic,320.0,Ismailia
5770,Hyundai,Accent,Sedan,Other Color,1996,Benzine,180000 to 199999,1400 - 1500 CC,Manual,38.0,Giza
5771,Hyundai,Accent,Sedan,Green,1999,Benzine,0 to 9999,1400 - 1500 CC,Manual,63.0,Asyut
5772,Hyundai,Accent,Sedan,Silver,2000,Benzine,20000 to 29999,1400 - 1500 CC,Manual,60.0,Asyut
5773,Hyundai,Accent,Sedan,Gray,1997,Benzine,140000 to 159999,1400 - 1500 CC,Manual,45.0,Red Sea
5774,Hyundai,Accent,Sedan,Blue- Navy Blue,2005,Benzine,160000 to 179999,1000 - 1300 CC,Manual,82.0,Giza
5775,Hyundai,Accent,Sedan,Silver,2006,Benzine,More than 200000,1000 - 1300 CC,Manual,68.0,Ismailia
5776,Hyundai,Accent,Sedan,Silver,2010,Benzine,0 to 9999,1600 CC,Manual,123.0,Ismailia
5777,Hyundai,Accent,Sedan,Other Color,1998,Benzine,0 to 9999,1400 - 1500 CC,Manual,78.0,Fayoum
5778,Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,20000 to 29999,1000 - 1300 CC,Manual,75.0,Qalyubia
5779,Hyundai,Accent,Sedan,Beige,1998,Benzine,160000 to 179999,1400 - 1500 CC,Manual,65.0,Cairo
5780,Hyundai,Accent,Sedan,Silver,2001,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,78.0,Dakahlia
5781,Hyundai,Accent,Sedan,Gold,2008,Benzine,100000 to 119999,1600 CC,Manual,140.0,Gharbia
5782,Hyundai,Accent,Sedan,Red,2006,Natural Gas,0 to 9999,1400 - 1500 CC,Manual,50.0,Ismailia
5783,Hyundai,Accent,Sedan,Green,1999,Benzine,180000 to 199999,1000 - 1300 CC,Automatic,75.0,Sharqia
5784,Hyundai,Accent,Sedan,Gold,2000,Benzine,0 to 9999,1400 - 1500 CC,Manual,65.0,Dakahlia
5785,Hyundai,Accent,Sedan,Other Color,2010,Benzine,10000 to 19999,1600 CC,Manual,125.0,Giza
5786,Hyundai,Accent,Sedan,Black,2012,Benzine,20000 to 29999,1600 CC,Automatic,161.4,Cairo
5787,Hyundai,Accent,Sedan,Blue- Navy Blue,2009,Benzine,140000 to 159999,1600 CC,Automatic,145.0,Cairo
5788,Hyundai,Accent,Sedan,Other Color,2006,Benzine,10000 to 19999,1000 - 1300 CC,Manual,88.0,Matruh
