Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age
Kia,Cerato,Red,Benzine,15.0,Automatic,295.0,Shobra,13.0
Kia,Rio,Light grey,Benzine,13.0,Automatic,365.0,Dakahlia,9.0
Seat,Ateca,White,Benzine,4.0,Automatic,997.0,Tagamo3 - New Cairo,3.0
Volkswagen,Golf 5,Dark blue,Benzine,16.0,Automatic,400.0,Alexandria,19.0
Peugeot,301,Black,Benzine,8.0,Automatic,450.0,Agamy,4.0
Speranza,A516,Silver,Benzine,9.0,Manual,115.0,Alexandria,12.0
Daihatsu,Terios,Black,Benzine,30.0,Automatic,125.0,Mansoura,23.0
Hyundai,Verna,Silver,Benzine,9.0,Manual,260.0,Alexandria,9.0
Fiat,Siena,Dark green,Benzine,19.0,Manual,65.0,Asyut,22.0
BMW,X5,Dark blue,Benzine,17.0,Automatic,1625.0,Amreya,7.0
Nissan,Sentra,Black,Benzine,9.0,Automatic,390.0,El Minya,7.0
Chery,Tiggo 7,Brown,Benzine,6.0,Automatic,525.0,Kom Hamada,2.0
Hyundai,Elantra MD,Silver,Benzine,17.0,Automatic,420.0,Cairo,7.0
Chevrolet,T-Series,Red,Natural Gas,4.0,Manual,495.0,El Minya,2.0
Lada,Granta,Gray,Benzine,0.0,Automatic,350.0,Alexandria,1.0
Hyundai,Viva,Light grey,Benzine,13.0,Manual,170.0,Sheraton,15.0
Speranza,Tiggo,Dark red,Benzine,16.0,Automatic,290.0,Alexandria,6.0
Daewoo,Lanos,Cyan,Benzine,15.0,Manual,135.0,6 October,17.0
Baic,X7 || BEIJING X7,White,Benzine,1.0,Automatic,1050.0,Cairo,1.0
Kia,Rio,Dark red,Benzine,30.0,Manual,100.0,Kerdasa,20.0
Lada,1500,Blue,Benzine,1.0,Automatic,190.0,Mohandessin,3.0
Brilliance,Galena,Black,Benzine,33.0,Automatic,150.0,Shobra,15.0
Geely,Ck,White,Benzine,26.0,Manual,70.0,Giza,18.0
Suzuki,Swift,Dark red,Benzine,10.0,Manual,50.0,Ain Shams,30.0
Mercedes,E 200,Light grey,Benzine,0.0,Automatic,170.0,Hurghada,35.0
BMW,318,White,Benzine,4.0,Automatic,1000.0,Cairo,5.0
Hyundai,Elantra MD,White,Benzine,9.0,Automatic,375.0,Shibin El Qanater,12.0
DFSK,Glory,Brown,Benzine,1.0,Manual,330.0,Alexandria,2.0
Kia,Sportage,Silver,Benzine,5.0,Automatic,1100.0,Tagamo3 - New Cairo,2.0
Chevrolet,Trax,White,Benzine,15.0,Automatic,400.0,Kafr el-Sheikh,8.0
Chevrolet,Spark,Brown,Benzine,5.0,Automatic,210.0,Sheikh Zayed City,3.0
BMW,418,White,Benzine,15.0,Automatic,900.0,Cairo,7.0
MG,5,Blue,Benzine,1.0,Automatic,520.0,Cairo,1.0
Citroën,C4 Picasso,Red,Benzine,10.0,Automatic,480.0,Heliopolis,7.0
Mini,Cooper,Gray,Benzine,9.0,Automatic,440.0,Tagamo3 - New Cairo,13.0
Mercedes,E 200,White,Benzine,20.0,Manual,38.0,Quesna,45.0
Toyota,Belta,Brown,Benzine,1.0,Automatic,515.0,Qalyubia,1.0
Kia,Grand Cerato,Black,Benzine,5.0,Automatic,750.0,Alexandria,2.0
Byd,F3,Blue,Benzine,14.0,Manual,225.0,Cairo,4.0
Fiat,Tempra,Silver,Benzine,0.0,Manual,68.0,Giza,33.0
Geely,Emgrand 7,Dark red,Benzine,16.0,Manual,175.0,Maadi,8.0
Chevrolet,T-Series,White,Natural Gas,5.0,Manual,550.0,Kafr el-Sheikh,1.0
Kia,Cerato,Silver,Benzine,25.0,Manual,195.0,Ismailia,18.0
Chevrolet,Aveo,Red,Benzine,13.0,Manual,155.0,Cairo,16.0
Nissan,Sunny,Red,Benzine,1.0,Automatic,430.0,Shibin el Kom,2.0
Suzuki,Van,White,Benzine,10.0,Manual,95.0,Saft El Laban,11.0
Byd,F3,Silver,Benzine,20.0,Manual,195.0,El Minya,5.0
Lada,2107,Beige,Benzine,0.0,Manual,60.0,Beheira,28.0
Lada,2107,White,Benzine,0.0,Manual,40.0,Asyut,13.0
Fiat,127,Cyan,Benzine,0.0,Manual,18.0,Alexandria,41.0
Kia,Cerato,Silver,Benzine,20.0,Automatic,250.0,Ismailia,18.0
Skoda,Fantasia,Silver,Benzine,18.0,Automatic,300.0,Al Shorouk,12.0
Chevrolet,Optra,Dark blue,Benzine,13.0,Automatic,260.0,El Haram,7.0
Chery,Tiggo 3,Silver,Benzine,14.0,Automatic,310.0,Zagazig,5.0
Volkswagen,Passat,Black,Benzine,19.0,Automatic,540.0,El Haram,10.0
Nissan,Sentra,Black,Benzine,3.0,Automatic,550.0,El Haram,2.0
Hyundai,Excel,Red,Benzine,20.0,Manual,62.0,El Salam City,27.0
Toyota,Corolla,Silver,Benzine,4.0,Automatic,750.0,El Haram,2.0
Toyota,Corolla,Brown,Benzine,4.0,Automatic,750.0,El Haram,2.0
Kia,Sportage,Black,Benzine,9.0,Automatic,770.0,El Haram,6.0
Hyundai,Tucson,Black,Benzine,1.0,Automatic,990.0,Helwan,1.0
Volkswagen,Jetta,Gray,Benzine,11.0,Automatic,370.0,Cairo,12.0
Nissan,Sunny,Bronze,Benzine,4.0,Automatic,400.0,Tagamo3 - New Cairo,2.0
Mitsubishi,Lancer EX Shark,Red,Benzine,11.0,Automatic,455.0,Tagamo3 - New Cairo,5.0
Fiat,Tipo,Red,Benzine,10.0,Automatic,450.0,Tagamo3 - New Cairo,2.0
Speranza,Tiggo,Light grey,Benzine,19.0,Automatic,235.0,El Haram,11.0
Daewoo,Lanos,Silver,Benzine,15.0,Manual,127.0,Beheira,19.0
Fiat,131,Gold,Benzine,0.0,Manual,45.0,Qena,43.0
Mitsubishi,Lancer EX Shark,Silver,Benzine,20.0,Automatic,320.0,Cairo,8.0
BMW,320,Gray,Benzine,12.0,Automatic,830.0,Cairo,7.0
Hyundai,Tucson GDI,Blue,Benzine,26.0,Automatic,680.0,Al Shorouk,6.0
Hyundai,Verna,Light grey,Benzine,2.0,Automatic,350.0,Alexandria,6.0
Kia,Carens,Mocha,Benzine,0.0,Automatic,350.0,El Haram,12.0
Hyundai,Elantra MD,Silver,Benzine,14.0,Automatic,375.0,Beheira,10.0
Hyundai,Verna,Silver,Benzine,17.0,Manual,180.0,Sohag,11.0
Chery,Tiggo 7,Blue,Benzine,0.0,Automatic,599.0,Tanta,0.0
Chevrolet,Trax,White,Benzine,6.0,Automatic,405.0,Faiyum,9.0
Mercedes,GLC 300,Black,Benzine,2.0,Automatic,3300.0,6 October,2.0
Nissan,Sunny,Silver,Benzine,9.0,Automatic,233.0,Cairo,7.0
Brilliance,V5,Brown,Benzine,17.0,Automatic,350.0,6 October,10.0
Kia,Cerato,White,Benzine,7.0,Automatic,500.0,Mansoura,7.0
Speranza,A516,White,Benzine,6.0,Manual,150.0,Warraq,11.0
Peugeot,5008,White,Benzine,0.0,Automatic,1400.0,Sohag,1.0
Nissan,Sunny,Black,Benzine,1.0,Automatic,330.0,Giza,1.0
Opel,Insignia,White,Benzine,9.0,Automatic,530.0,Alexandria,8.0
Chevrolet,Pickup,Red,Natural Gas,13.0,Manual,400.0,Asyut,4.0
Ssang Yong,Tivoli XLV,White,Benzine,5.0,Automatic,600.0,Cairo,5.0
Opel,Astra,Black,Benzine,6.0,Automatic,510.0,Sheikh Zayed City,3.0
Hyundai,I20,Blue,Benzine,0.0,Automatic,560.0,Imbaba,1.0
Opel,Astra,Black,Benzine,3.0,Automatic,545.0,El Katameya,6.0
Suzuki,Maruti,Red,Benzine,0.0,Manual,20.0,Helwan,24.0
Chevrolet,Cruze,Black,Benzine,17.0,Automatic,200.0,Giza,13.0
Hyundai,Verna,Gold,Benzine,13.0,Manual,185.0,Asyut,15.0
Lada,2105,Red,Benzine,10.0,Manual,31.0,Cairo,29.0
Hyundai,Elantra,Silver,Benzine,20.0,Automatic,260.0,Helwan,15.0
Hyundai,Creta,Gray,Benzine,20.0,Automatic,500.0,6 October,6.0
Renault,Sandero,Black,Benzine,38.0,Automatic,205.0,Sheikh Zayed City,10.0
Nissan,Tiida,Gold,Benzine,15.0,Automatic,210.0,Badr City,16.0
Nissan,Pathfinder,Gray,Benzine,20.0,Manual,135.0,Sohag,29.0
Chevrolet,Optra,Gray,Benzine,9.0,Automatic,350.0,Warraq,2.0
BMW,320,Black,Benzine,17.0,Automatic,698.0,Heliopolis,10.0
Opel,Astra,Gray,Benzine,1.0,Automatic,650.0,Shobra,2.0
Renault,Sandero,Gray,Benzine,26.0,Manual,175.0,Luxor,10.0
Fiat,127,Red,Benzine,0.0,Manual,24.0,10th of Ramadan,40.0
Hyundai,Accent RB,Silver,Benzine,14.0,Automatic,260.0,Mokattam,12.0
Mercedes,C 180,Silver,Benzine,0.0,Automatic,2500.0,Tagamo3 - New Cairo,1.0
Opel,Vectra,Black,Benzine,11.0,Automatic,250.0,Shobra,15.0
Jeep,Cherokee,Red,Benzine,0.0,Automatic,300.0,Cairo,44.0
Nissan,Sunny,Bronze,Benzine,4.0,Automatic,395.0,Alexandria,5.0
Jeep,Renegade,Black,Benzine,1.0,Automatic,820.0,Heliopolis,5.0
Hyundai,H1,Silver,Natural Gas,30.0,Manual,270.0,Heliopolis,10.0
Chevrolet,Aveo,Black,Benzine,7.0,Manual,145.0,Heliopolis,13.0
Toyota,Belta,Brown,Benzine,0.0,Automatic,540.0,Qalyubia,1.0
Fiat,Punto,Gray,Benzine,18.0,Manual,250.0,6 October,8.0
Hyundai,Elantra,Black,Benzine,14.0,Automatic,250.0,Zagazig,17.0
Chery,Arrizo 5,Red,Benzine,7.0,Automatic,295.0,Shobra,2.0
Chevrolet,Optra,Green,Benzine,7.0,Automatic,395.0,Nasr city,2.0
Nissan,Sunny,Gold,Benzine,8.0,Automatic,350.0,Tagamo3 - New Cairo,4.0
Renault,Duster,Black,Benzine,1.0,Automatic,550.0,Alexandria,4.0
Mercedes,C 180,Gray,Benzine,13.0,Automatic,1500.0,Mohandessin,7.0
Fiat,131,Silver,Benzine,0.0,Manual,25.0,El Marg,47.0
Fiat,127,White,Benzine,0.0,Manual,17.0,Shobra,40.0
Jeep,Wrangler,White,Benzine,20.0,Manual,100.0,Qena,32.0
Volvo,XC60,White,Benzine,0.0,Automatic,2890.0,6 October,1.0
Fiat,128,Cyan,Benzine,2.0,Manual,35.0,El Haram,38.0
Chery,Arrizo 5,Silver,Benzine,1.0,Manual,350.0,Aswan,1.0
Kia,Sportage,Dark red,Benzine,0.0,Automatic,1000.0,Cairo,2.0
Volvo,XC90,Dark blue,Benzine,4.0,Automatic,2700.0,Tagamo3 - New Cairo,3.0
Opel,Insignia,Brown,Benzine,9.0,Automatic,750.0,Madinaty,6.0
Geely,X7,White,Benzine,10.0,Automatic,380.0,Giza,8.0
Fiat,132,Blue,Benzine,0.0,Manual,22.0,Shibin el Kom,50.0
Kia,Rio,Silver,Benzine,12.0,Automatic,300.0,Suez,10.0
Byd,F3,Blue,Natural Gas,15.0,Manual,295.0,Al Shorouk,2.0
Hyundai,Tucson,Light grey,Benzine,17.0,Automatic,725.0,Mokattam,5.0
Chevrolet,Optra,Dark blue,Benzine,0.0,Automatic,430.0,Dakahlia,1.0
Chevrolet,Optra,Dark blue,Benzine,5.0,Automatic,85.0,6 October,3.0
Changan,CS 35,Black,Benzine,13.0,Automatic,350.0,Sheikh Zayed City,7.0
Mitsubishi,Lancer EX Shark,Red,Benzine,5.0,Automatic,410.0,Beni Suef,7.0
Jeep,Cherokee,Black,Benzine,0.0,Manual,85.0,Helwan,30.0
Nissan,Sunny,Red,Benzine,15.0,Automatic,275.0,Alexandria,8.0
Jac,S2,Silver,Benzine,11.0,Automatic,245.0,Nasr city,7.0
Buick,Skylark,Dark blue,Benzine,30.0,Automatic,45.0,Giza,43.0
Chevrolet,Aveo,Gray,Benzine,8.0,Automatic,375.0,Cairo,3.0
Hyundai,Tucson,Gray,Benzine,2.0,Automatic,1300.0,Mokattam,2.0
Jeep,Wrangler,Gray,Benzine,19.0,Automatic,1100.0,Maadi,6.0
Jeep,Cherokee,White,Benzine,10.0,Automatic,1750.0,Sharqia,5.0
Fiat,Shahin,Dark red,Benzine,0.0,Manual,40.0,El-Arish,27.0
Chevrolet,Aveo,Blue,Benzine,35.0,Automatic,265.0,Giza,7.0
Skoda,Octavia A8,White,Benzine,10.0,Automatic,810.0,Cairo,2.0
Chevrolet,Blazer,Silver,Natural Gas,0.0,Automatic,130.0,Cairo,43.0
Kia,Sephia,Gold,Benzine,26.0,Automatic,120.0,Nasr city,21.0
Hyundai,Elantra AD,Gray,Benzine,3.0,Automatic,600.0,Faiyum,3.0
Chevrolet,Aveo,Red,Benzine,8.0,Manual,190.0,Giza,11.0
Citroën,C Elysee,White,Benzine,9.0,Automatic,410.0,Mit Ghamr,3.0
Nissan,Sunny,Gray,Benzine,5.0,Automatic,300.0,Nasr city,9.0
Toyota,Corolla,Silver,Benzine,1.0,Automatic,1100.0,6 October,1.0
Toyota,Belta,Silver,Benzine,0.0,Automatic,775.0,Port Said,1.0
Mazda,323,Red,Benzine,9.0,Manual,33.0,Tanta,41.0
Peugeot,3008,Silver,Benzine,8.0,Automatic,1050.0,Sheikh Zayed City,2.0
Toyota,Rumion,Black,Benzine,1.0,Automatic,575.0,6 October,1.0
Renault,Sandero Step Way,Silver,Benzine,9.0,Manual,200.0,Tagamo3 - New Cairo,10.0
Seat,Ibiza,Silver,Benzine,13.0,Automatic,580.0,Nasr city,4.0
Proton,Persona,Red,Benzine,20.0,Automatic,300.0,Ismailia,9.0
Ssang Yong,Tivoli XLV,Silver,Benzine,7.0,Automatic,585.0,Obour City,4.0
Kia,Sephia,Dark blue,Benzine,17.0,Manual,95.0,Quesna,23.0
Proton,Preve,Silver,Benzine,11.0,Automatic,425.0,Cairo,4.0
Volkswagen,Passat,Petroleum,Benzine,8.0,Automatic,760.0,Alexandria,4.0
Chery,Tiggo 3,Silver,Benzine,15.0,Automatic,300.0,6 October,6.0
Fiat,500 L,Red,Benzine,4.0,Automatic,575.0,Maadi,8.0
Mercedes,CLA 180,White,Benzine,14.0,Automatic,900.0,Tagamo3 - New Cairo,8.0
Speranza,A113,Silver,Benzine,18.0,Manual,75.0,Cairo,15.0
Opel,Astra,Red,Benzine,3.0,Automatic,650.0,Heliopolis,3.0
Fiat,128,White,Benzine,0.0,Manual,35.0,Faiyum,39.0
Daihatsu,Charade,Black,Benzine,19.0,Automatic,52.0,Al Shorouk,33.0
Renault,Logan,Petroleum,Benzine,17.0,Manual,125.0,Cairo,12.0
Nissan,Qashqai,Black,Benzine,7.0,Automatic,510.0,Giza,6.0
Mazda,3 || Mazda 3,Blue,Benzine,18.0,Automatic,270.0,Ismailia,13.0
Suzuki,Van,Dark red,Benzine,17.0,Manual,95.0,Ismailia,12.0
Renault,Logan,Light grey,Benzine,15.0,Manual,135.0,Cairo,10.0
Volkswagen,Cross,Red,Benzine,24.0,Manual,119.0,Mansoura,17.0
Hyundai,Tucson Turbo GDI || Tucson Turbo,Silver,Benzine,5.0,Automatic,850.0,Shobra,4.0
Mitsubishi,Lancer EX Shark,Red,Benzine,7.0,Automatic,410.0,Dyarb Negm,8.0
Ford,Escort,Blue,Benzine,18.0,Manual,40.0,Cairo,25.0
Canghe || Changhe,M50 || M 50,Red,Benzine,10.0,Manual,250.0,Dokki,3.0
Skoda,Fantasia,Silver,Benzine,13.0,Automatic,430.0,Al Shorouk,10.0
Peugeot,504,Silver,Benzine,0.0,Manual,50.0,Qalyubia,45.0
Toyota,Corolla,Silver,Benzine,6.0,Automatic,620.0,Ashmoun,4.0
Hyundai,Matrix,Black,Benzine,23.0,Automatic,245.0,Agamy,15.0
Hyundai,Elantra MD,White,Benzine,8.0,Automatic,310.0,Tanta,11.0
Renault,Sandero,Gold,Benzine,3.0,Automatic,320.0,6 October,2.0
Fiat,500 X,Red,Benzine,1.0,Automatic,880.0,6 October,2.0
Hyundai,Accent,Dark blue,Benzine,10.0,Automatic,180.0,Obour City,16.0
Volkswagen,Beetle,White,Benzine,20.0,Manual,25.0,Cairo,40.0
DFSK,EAGLE 580,Dark red,Benzine,10.0,Automatic,430.0,Alexandria,4.0
Renault,Fluence,Black,Benzine,20.0,Automatic,250.0,Sohag,13.0
Renault,Megane,Mocha,Benzine,5.0,Automatic,600.0,Banha,3.0
Volvo,940 || 940,White,Benzine,20.0,Manual,92.0,Beheira,25.0
Toyota,Corolla,Silver,Benzine,0.0,Automatic,875.0,Damanhur,1.0
Ford,Focus,Red,Benzine,12.0,Automatic,470.0,Nasr city,5.0
Renault,Logan,White,Benzine,34.0,Manual,200.0,Alexandria,9.0
Toyota,Corolla,Silver,Benzine,18.0,Manual,350.0,Heliopolis,16.0
Opel,Astra,Eggplant,Benzine,10.0,Automatic,355.0,Nasr city,9.0
Renault,Megane,Silver,Benzine,4.0,Automatic,565.0,Al Shorouk,2.0
Mercedes,E 200,Light grey,Benzine,16.0,Automatic,350.0,Faqous,34.0
Peugeot,3008,Gray,Benzine,20.0,Automatic,500.0,Tagamo3 - New Cairo,10.0
Fiat,131,White,Benzine,0.0,Manual,38.0,Helwan,38.0
Chevrolet,Cruze,Gray,Benzine,16.0,Automatic,280.0,6 October,10.0
Hyundai,Elantra MD,Dark blue,Benzine,15.0,Automatic,360.0,Beheira,7.0
Honda,Civic,Dark blue,Benzine,22.0,Automatic,375.0,Beheira,11.0
Skoda,Superb,Light grey,Benzine,5.0,Automatic,965.0,Mansoura,4.0
Zotye,Z100,White,Benzine,1.0,Manual,250.0,Shobra,3.0
Byd,F3,Dark red,Benzine,13.0,Automatic,195.0,Helwan,9.0
Peugeot,3008,Red,Benzine,8.0,Automatic,865.0,Damietta,4.0
Toyota,Hilux,White,Benzine,14.0,Automatic,950.0,Aswan,14.0
Nissan,Stanza,Green,Benzine,13.0,Automatic,65.0,Tagamo3 - New Cairo,40.0
Chevrolet,N300,White,Benzine,10.0,Manual,255.0,Beni Suef,2.0
Jeep,Liberty,Gold,Benzine,0.0,Automatic,230.0,Beni Suef,20.0
Chevrolet,Optra,Red,Benzine,5.0,Automatic,365.0,Al Shorouk,1.0
Kia,Sportage,Silver,Benzine,0.0,Automatic,950.0,Zagazig,1.0
Fiat,132,Cyan,Benzine,0.0,Manual,40.0,Qena,44.0
Peugeot,504,Blue,Benzine,0.0,Manual,45.0,El Qanater El Khayreya,48.0
Byd,L3,Dark red,Benzine,1.0,Automatic,250.0,Quesna,8.0
Lada,1500,Red,Benzine,0.0,Manual,35.0,Alexandria,40.0
Nissan,Sunny,Silver,Benzine,17.0,Automatic,350.0,Qena,5.0
Nissan,Sunny,Green,Benzine,13.0,Automatic,65.0,Tagamo3 - New Cairo,40.0
Fiat,Tempra,Petroleum,Benzine,8.0,Manual,65.0,Cairo,32.0
Fiat,132,Gold,Benzine,0.0,Manual,55.0,Tanta,45.0
Daewoo,Nubira 2,Gold,Benzine,14.0,Automatic,150.0,El Minya,22.0
Renault,Logan,Light grey,Benzine,4.0,Automatic,98.0,Nasr city,5.0
Kia,Rio,White,Benzine,7.0,Automatic,275.0,Cairo,10.0
Fiat,Shahin,Black,Benzine,10.0,Manual,47.0,Monufia,21.0
MG,Rx5,Mocha,Benzine,10.0,Automatic,570.0,Alexandria,4.0
Renault,Kadjar,Red,Benzine,12.0,Automatic,650.0,Tagamo3 - New Cairo,6.0
Renault,Logan,Silver,Benzine,16.0,Automatic,220.0,Imbaba,7.0
Renault,Logan,Silver,Benzine,16.0,Automatic,285.0,Imbaba,7.0
Chevrolet,Optra,Blue,Benzine,11.0,Automatic,96.0,Nasr city,6.0
Hyundai,Accent RB,Dark blue,Benzine,0.0,Automatic,560.0,Mohandessin,0.0
Opel,Corsa,Blue,Benzine,18.0,Manual,82.0,Alexandria,23.0
Subaru,XV,Blue,Benzine,6.0,Automatic,690.0,Cairo,7.0
Hyundai,Elantra AD,Gray,Benzine,10.0,Automatic,480.0,El Haram,6.0
Toyota,Corolla,Silver,Benzine,28.0,Automatic,290.0,Suez,14.0
Jeep,Renegade,Black,Benzine,5.0,Automatic,875.0,Tagamo3 - New Cairo,3.0
Chevrolet,Captiva,White,Benzine,2.0,Automatic,885.0,Mohandessin,2.0
Opel,Corsa,Silver,Benzine,9.0,Automatic,350.0,Alexandria,7.0
Honda,City,Gray,Benzine,14.0,Automatic,470.0,Sheikh Zayed City,7.0
MG,6,Black,Benzine,5.0,Automatic,550.0,Giza,2.0
Hyundai,Elantra AD,White,Benzine,11.0,Automatic,550.0,El Haram,3.0
Daewoo,Nubira 1,Gold,Benzine,21.0,Manual,98.0,Helwan,26.0
Hyundai,Elantra AD,Black,Benzine,6.0,Automatic,620.0,Ashmoun,3.0
Hyundai,Elantra HD,Red,Benzine,5.0,Automatic,540.0,Cairo,1.0
Nissan,Sunny,Black,Benzine,6.0,Automatic,330.0,Nasr city,4.0
Suzuki,Swift,Dark green,Benzine,20.0,Manual,70.0,Dakahlia,26.0
Nissan,Sunny,Light grey,Benzine,8.0,Automatic,292.0,Tagamo3 - New Cairo,7.0
Byd,F3,Gray,Natural Gas,11.0,Manual,250.0,Maadi,5.0
MG,Rx5,Red,Benzine,9.0,Automatic,580.0,Obour City,4.0
Hyundai,IX 35,White,Benzine,20.0,Automatic,550.0,Mokattam,8.0
Skoda,Fabia,Gold,Benzine,0.0,Manual,90.0,Qalyubia,22.0
Hyundai,Elantra MD,Black,Benzine,0.0,Automatic,375.0,Tanta,7.0
Volkswagen,Jetta,Red,Benzine,0.0,Manual,68.0,Cairo,34.0
Daewoo,Lanos 2,Silver,Benzine,30.0,Manual,130.0,Banha,19.0
Great Wall,Peri,Silver,Benzine,13.0,Manual,75.0,Saft El Laban,14.0
Citroën,C Elysee,White,Benzine,4.0,Automatic,400.0,10th of Ramadan,2.0
Geely,Emgrand X7,White,Benzine,7.0,Automatic,450.0,Cairo,4.0
Mitsubishi,Lancer Crystala,White,Benzine,20.0,Automatic,140.0,Sharqia,25.0
Suzuki,Alto,Silver,Benzine,7.0,Manual,200.0,El Gouna,5.0
Hyundai,Elantra HD,Red,Benzine,13.0,Automatic,360.0,El Haram,6.0
Jeep,Grand Cherokee,Black,Benzine,3.0,Automatic,2350.0,Tagamo3 - New Cairo,3.0
Mazda,3 || Mazda 3,Black,Benzine,16.0,Automatic,625.0,Alexandria,4.0
MG,5,Blue,Benzine,13.0,Automatic,375.0,Giza,3.0
Kia,Cerato,Black,Benzine,11.0,Automatic,300.0,Giza,10.0
Peugeot,305,Beige,Benzine,20.0,Manual,42.0,Asyut,39.0
Skoda,Fantasia,Gold,Benzine,17.0,Automatic,385.0,Alexandria,12.0
Geely,Emgrand 7,Red,Benzine,21.0,Manual,145.0,Zagazig,8.0
Hyundai,Kona,Light grey,Benzine,6.0,Automatic,680.0,Cairo,5.0
Hyundai,Elantra MD,Bronze,Benzine,15.0,Automatic,430.0,Sheikh Zayed City,7.0
Mitsubishi,Lancer Crystala,Blue,Benzine,30.0,Manual,135.0,El Haram,24.0
Fiat,128,White,Benzine,0.0,Manual,28.0,Cairo,39.0
Changan,Alsvin,Silver,Benzine,8.0,Automatic,290.0,6 October,1.0
Geely,Emgrand 7,White,Benzine,18.0,Manual,250.0,Helwan,6.0
Toyota,Corolla,White,Benzine,8.0,Automatic,600.0,Sharm el-Sheikh,3.0
BMW,316,White,Benzine,8.0,Automatic,550.0,Dyarb Negm,8.0
Haval,H6,Black,Benzine,0.0,Automatic,900.0,Heliopolis,1.0
Mitsubishi,Lancer EX Shark,Gray,Benzine,17.0,Automatic,290.0,Tagamo3 - New Cairo,7.0
Chevrolet,Lanos,Red,Benzine,15.0,Manual,190.0,Tanta,9.0
Chery,Envy,Light grey,Benzine,18.0,Manual,180.0,Qena,6.0
Chery,Tiggo 7,Blue,Benzine,1.0,Automatic,640.0,Damanhur,2.0
Chevrolet,Equinox,Blue,Benzine,8.0,Automatic,1000.0,Faiyum,5.0
Chevrolet,Cruze,Black,Benzine,11.0,Automatic,240.0,Cairo,13.0
Toyota,Corolla,Silver,Benzine,10.0,Automatic,490.0,Maadi,8.0
Hyundai,I10,Gray,Benzine,0.0,Automatic,470.0,Port Said,1.0
Mitsubishi,Lancer EX Shark,Gold,Benzine,10.0,Automatic,450.0,Cairo,5.0
Ds,DS7,Silver,Benzine,1.0,Automatic,1400.0,Suez,2.0
Ford,Territory,Black,Benzine,0.0,Automatic,2600.0,Cairo,0.0
Mitsubishi,Lancer EX Shark,Gray,Benzine,19.0,Automatic,330.0,Gharbia,15.0
Hyundai,Elantra AD,Silver,Benzine,8.0,Automatic,635.0,Ismailia,4.0
Chevrolet,Lanos,Silver,Benzine,10.0,Manual,155.0,Cairo,13.0
Nissan,Sunny,Black,Benzine,10.0,Automatic,315.0,El Haram,5.0
Hyundai,Bayon,Red,Benzine,1.0,Automatic,650.0,Al Shorouk,1.0
BMW,X6,White,Benzine,11.0,Automatic,2400.0,Nasr city,4.0
Hyundai,Elantra,Dark red,Benzine,20.0,Automatic,300.0,Heliopolis,16.0
Hyundai,Atos,Red,Benzine,12.0,Manual,150.0,Heliopolis,12.0
Kia,Cerato,Red,Benzine,15.0,Automatic,318.0,Giza,9.0
Proton,Saga,Silver,Benzine,5.0,Automatic,350.0,Cairo,2.0
Opel,Grandland,White,Benzine,6.0,Automatic,980.0,Nasr city,3.0
Kenbo,Minivan,White,Benzine,9.0,Manual,140.0,Helwan,7.0
BMW,318,Champagne,Benzine,18.0,Automatic,850.0,Cairo,7.0
Daewoo,Matiz,Red,Benzine,16.0,Manual,80.0,Alexandria,24.0
Hyundai,Matrix,Blue,Benzine,21.0,Automatic,215.0,Nasr city,15.0
Chevrolet,Optra,Gray,Benzine,8.0,Automatic,300.0,Alexandria,8.0
Opel,Corsa,Dark green,Benzine,20.0,Manual,147.0,Ain Shams,19.0
Hyundai,Tucson,Red,Benzine,7.0,Automatic,750.0,Luxor,6.0
Ford,Focus,Black,Benzine,21.0,Automatic,280.0,Suez,14.0
Suzuki,Maruti,Green,Benzine,0.0,Manual,45.0,Ain Shams,25.0
Daewoo,Nubira 2,Silver,Benzine,14.0,Automatic,125.0,Zagazig,24.0
Seat,Leon,Red,Benzine,9.0,Automatic,700.0,10th of Ramadan,3.0
Hyundai,Tucson GDI,Dark red,Benzine,9.0,Automatic,775.0,6 October,6.0
Chery,Tiggo 7,White,Benzine,5.0,Automatic,525.0,Suez,2.0
Skoda,Octavia A4,Mocha,Benzine,21.0,Automatic,425.0,Nasr city,9.0
Land Rover,Range Rover Sport || Sport,Silver,Benzine,3.0,Automatic,4000.0,Mokattam,2.0
MG,5,Black,Benzine,16.0,Automatic,350.0,Ain Shams,2.0
Daewoo,Lanos,Black,Benzine,25.0,Manual,100.0,Cairo,22.0
Fiat,132,Green,Benzine,0.0,Manual,35.0,Helwan,43.0
MG,5,Blue,Benzine,10.0,Automatic,395.0,El Haram,2.0
Skoda,Octavia A7,Light grey,Benzine,4.0,Automatic,670.0,Madinaty,8.0
Geely,Emgrand 7,Red,Benzine,20.0,Manual,140.0,Zagazig,8.0
Haima,Haima 2,Red,Benzine,6.0,Manual,175.0,Ismailia,10.0
Hyundai,Solaris,Petroleum,Benzine,6.0,Automatic,400.0,El Haram,7.0
BMW,318,White,Benzine,14.0,Automatic,840.0,6 October,6.0
Chevrolet,Optra,Dark red,Benzine,8.0,Automatic,285.0,Mohandessin,5.0
Nissan,Sunny,Gold,Benzine,2.0,Automatic,345.0,Mohandessin,1.0
Fiat,Punto,Black,Benzine,20.0,Manual,63.0,Qalyubia,29.0
Kia,K3,Light grey,Benzine,6.0,Automatic,390.0,Beni Suef,8.0
Daihatsu,Grand terios,Silver,Benzine,11.0,Automatic,455.0,Alexandria,9.0
